Model,Parameters,Accuracy,PrecisionRise,PrecisionFall,RecallRise,RecalFall,F1Rise,F1Fall
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5662209711470796,0.5617918915243817,0.5726506757347195,0.6503564707245751,0.4801840703375685,0.602739907267996,0.5222086624134397"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5634060520760029,0.5640736509055911,0.5630026933795507,0.6333383359344469,0.4909169064850295,0.5964926929501523,0.5242120609200025"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5600281491907108,0.5644037862254766,0.554983768379433,0.628147233507657,0.488912958260186,0.5942095590133648,0.5193791035704249"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5693173821252641,0.5725998581638716,0.5650313325504808,0.6376175464484861,0.4973177480880437,0.6032598731589716,0.528910083627635"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5604503870513723,0.5646000473860884,0.5563096732272326,0.6267669062741339,0.4917011244425641,0.5935296730310599,0.5213532235095533"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5581984517945109,0.5563381045724499,0.5613677983589911,0.6380288533802718,0.4764084313403441,0.5940877088108432,0.5149831512142626"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5666432090077411,0.5698877444160676,0.5636526378194284,0.6399831748621758,0.4899398302197348,0.602278664377591,0.523340130599516"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5566502463054187,0.5550084404064587,0.5593637326356085,0.6426278526675352,0.4681027544451478,0.5954127043744114,0.5093948277506901"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5663617171006334,0.5664301341215854,0.5665106139807137,0.6358004869651855,0.4944551173588604,0.5989777773591234,0.5278461162173034"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5556650246305418,0.5461329838388351,0.5698620439409255,0.646385319314961,0.4657245659968571,0.5917992828854114,0.5122200040720724"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5594651653764954,0.558080968207016,0.5629132989025136,0.6356941688578511,0.4819846234586521,0.5937950124363304,0.5185383123381277"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5681914144968332,0.5613766051685287,0.5792751341961336,0.6641381516984265,0.4708418205431246,0.608081823268632,0.5189086065423458"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5545390570021111,0.5514021599270137,0.5600082083348705,0.6565352931513022,0.4499145504660162,0.5991633680017033,0.4986220323897175"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5565095003518649,0.5641805582688332,0.5466879166008215,0.632828902051737,0.4750784709659738,0.5962466179125503,0.5080051892232669"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5657987332864179,0.5659733505014142,0.5655667650107513,0.6473076100227797,0.4804461436057819,0.6038505284625529,0.5194631184607925"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5583391977480648,0.5611313469423849,0.5555524966873848,0.6298265978328448,0.4842078771055764,0.5930701618447242,0.5168564676531832"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.5628430682617875,0.5724646475875509,0.5501389103719285,0.6327891938686411,0.4872311190481047,0.6008735937726043,0.5164152968929707"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5563687543983111,0.5569815286709396,0.5561340126381387,0.6261971230682671,0.4845546299348628,0.5893047311604013,0.517548371884754"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5610133708655877,0.5524795973133709,0.5743485413258347,0.6434203424336528,0.4797158143061792,0.5939546954887694,0.5220709889087678"
"Random Forest,""window_size: 0 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5565095003518649,0.555223607111393,0.5598343499427612,0.6415388855118814,0.470110053026669,0.5946839455384836,0.5103388645003271"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5532723434201268,0.5525384304624354,0.5543481358739525,0.635000381212224,0.4689952340861088,0.5907890434269921,0.5079393854642185"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5759324419422942,0.5762716468324892,0.5756194383325041,0.6547417800218639,0.4928395376304929,0.6128863019092611,0.5308244564924408"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5645320197044335,0.5685879740034097,0.5602556411943762,0.6280500872421493,0.4985181073087549,0.5963312587976384,0.5269049844543199"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5621393384940183,0.5638193198798328,0.5605519562850522,0.6363619883802187,0.4850878401625766,0.5975937249074714,0.5196723618227402"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5635467980295567,0.5698525585097822,0.5550439151538362,0.6407789146018019,0.4809155068168986,0.6030436632194156,0.5150954442461917"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5618578465869106,0.5645634369678361,0.5582948289207665,0.6412926299196635,0.4781792710534263,0.6004138789221697,0.5150452392830499"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.559042927515834,0.5609195949870976,0.5569777118103059,0.6282030630784099,0.4868925037980027,0.5923641634131125,0.5191479107473508"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5586206896551724,0.5605129787724781,0.5560274658910606,0.6306039405289499,0.4833077693493541,0.5934478758634574,0.517052562615299"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5601688951442645,0.5596865422515824,0.5624330302707313,0.6381488492034881,0.4810286547821764,0.595705563575754,0.5177215955512323"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5631245601688951,0.5752375420993273,0.5476337201547284,0.6276416644031882,0.4929452400506323,0.6000121259128617,0.5184667504713498"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5600281491907108,0.5611576908991666,0.5588515209703704,0.6337307864191299,0.4833747696945721,0.5950132209348149,0.518064034544932"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5655172413793104,0.5722478164221396,0.5572528593459252,0.6326941959758516,0.4941027599580652,0.6006428509666442,0.5233619990059208"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5619985925404645,0.5578745985192631,0.5684250760345859,0.6412741489413132,0.4815344985604333,0.5963735085967415,0.520951839768764"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5546798029556651,0.5616520030440394,0.5456773275742489,0.6182507252748208,0.4871827933237418,0.5885460181505817,0.5147127073654671"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5659394792399718,0.5793669440155811,0.5498768770678331,0.6291874484748995,0.4978123934307961,0.6025618955289949,0.5216397092623708"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5618578465869106,0.5655571716815224,0.5578751794155822,0.6336214044175004,0.4868635802240148,0.5972196255787046,0.5193455381698621"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.5670654468684024,0.5789234427076043,0.5530338699589844,0.6205900486845662,0.5097256505396698,0.5985813430707974,0.5299114136172751"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5665024630541872,0.5707454976945894,0.5608073231940661,0.6414118609963041,0.486852507447178,0.6039242498993016,0.5210767274463199"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5648135116115413,0.5636124909412921,0.5665481172184135,0.6432014347048522,0.4835810124194441,0.6007456360599133,0.5217425081169147"
"Random Forest,""window_size: 0 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5636875439831106,0.5577672779515931,0.5721368982256119,0.6518666587180764,0.4738099531471313,0.6011163091880507,0.5183104267603577"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5579169598874033,0.5686202578873718,0.5435354400141614,0.626608804029574,0.4833256765008299,0.5961350738667957,0.5115790622351091"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5673469387755101,0.5687202574953762,0.5658703528687774,0.6409551937025679,0.4905379573654997,0.6025152547310625,0.5253123529346453"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5631245601688951,0.5673030338118519,0.5582646019111975,0.6283219035852189,0.4948654893244265,0.596002576860589,0.5243179706086385"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5572132301196341,0.562456734661237,0.5500784044228059,0.6252480810711891,0.4849507694870828,0.5921356026720342,0.5153663231695651"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5610133708655877,0.5582784245238978,0.5648661848090495,0.6472672101636762,0.4720029460606136,0.5993609270880308,0.5140855089419892"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5484869809992963,0.5459477311731469,0.5518650583483374,0.6203218941515318,0.4754224484656012,0.580742802893942,0.5107725624981635"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.568332160450387,0.5768024361681596,0.5587629786390884,0.6181982704679588,0.5156114688075742,0.5963930374218029,0.535836693469055"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5449683321604504,0.5495102710098219,0.5391202227343984,0.6201583653564108,0.4663501825721997,0.5825215433053748,0.4998519651034053"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5577762139338494,0.5619454974988941,0.5530401931245741,0.6246075099426457,0.4881724244345129,0.5913110603388969,0.5181950560578727"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5638282899366643,0.5633503975634992,0.5644203596655013,0.6473731323576392,0.4765683160148897,0.6023947159308768,0.5167252940438223"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5629838142153413,0.5706259016317994,0.5523682868304575,0.6385280913719754,0.4812491022035944,0.6025956860612579,0.5142349115482556"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5625615763546797,0.5640857148795895,0.5605806711589026,0.6319116067475059,0.490183567508045,0.5960409013543911,0.5229765148928951"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5498944405348347,0.5630928376878797,0.5331343338749914,0.6050789484893122,0.4899509977610439,0.583152561203511,0.5104150933039964"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5738212526389865,0.5694920917762694,0.5815274232765013,0.6557468181615997,0.4907168052006281,0.6090398985472223,0.5315071738837978"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5642505277973259,0.5729249778351806,0.5539433947247299,0.6275140038236328,0.4971234830869311,0.5984615801029123,0.523278347058964"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5513019000703729,0.5505313293946849,0.5541546254466705,0.624560979779648,0.477446633510127,0.5845793032823219,0.5121337762917452"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.558057705840957,0.5549672699760586,0.5625652531871111,0.6314211633715465,0.4836012613419533,0.5905482529541529,0.5198850712454849"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5566502463054187,0.5505776350852083,0.5673804814694854,0.644184178205949,0.4695160176795224,0.5928152896584205,0.5125916761719076"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5584799437016186,0.5653182278086577,0.549505834791287,0.622256137615109,0.4904948874774137,0.5923446544221278,0.5182101710981658"
"Random Forest,""window_size: 0 , max_depth: 13 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.558057705840957,0.5498144515864629,0.5701063106054802,0.6509444765689736,0.4649133560610982,0.5960073113406065,0.5120268038360474"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.553835327234342,0.5556060368584259,0.5517000478008107,0.6280678017078877,0.4767378024107198,0.5893758672314883,0.5111830328832283"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5534130893736806,0.5463258187507327,0.5643756129021205,0.6451761220840639,0.4618407329434008,0.5913615937228909,0.5076164272770295"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5576354679802955,0.5672959532190079,0.547159588725751,0.6128066634084416,0.499977368610603,0.5884024615535226,0.5214964128634836"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5562280084447572,0.5527956887215024,0.5609624218795156,0.6344505622335659,0.4763769168135322,0.5907427572102993,0.5151181260877328"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5566502463054187,0.5582287936041862,0.5545387485718255,0.6202136993566769,0.4906824358338821,0.5875405540186263,0.5206050181685118"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5548205489092188,0.5543606240929053,0.5564036395476558,0.6288148334362342,0.4788961585978953,0.5888598917121524,0.5141771092786762"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5491907107670655,0.5605823764457838,0.5345392362080981,0.6105813107135858,0.4830157485417868,0.5843890436663488,0.5073084704816158"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5517241379310345,0.5554520200483587,0.548209281819964,0.6155616620533049,0.4859410899108269,0.5832792188105479,0.5143053325465697"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5574947220267419,0.5649576778040112,0.548189214382881,0.6169316723003109,0.4946617446177071,0.5895876176444254,0.5197690914997992"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5565095003518647,0.5662829861537546,0.5441453764141857,0.6218267740095975,0.4866397415972229,0.59249895631739,0.5134557429830268"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5597466572836032,0.5636496394299273,0.5548716750710625,0.6305049984578408,0.4854920615050111,0.5950194941162023,0.5176061390287433"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5593244194229416,0.5696836909128086,0.5476426161355155,0.6274047290732456,0.4871835199190161,0.5963831823613913,0.5146354780166978"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.556368754398311,0.5637149004746979,0.5481150571116105,0.6201358349639439,0.4897953262264377,0.5899689065638201,0.5165253822468238"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5653764954257564,0.5638561687740322,0.5692051643977168,0.6408181442481803,0.4888349775698962,0.5989461141301617,0.5245479511047975"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5659394792399718,0.5646194606766264,0.5679552604225632,0.6411517058238919,0.4880159390726099,0.6003319755927043,0.5247882879190737"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5542575650950036,0.5599413458391316,0.5472061817442817,0.6233289813729158,0.481646475034027,0.5896229706315448,0.5119583404616008"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.5567909922589726,0.5645898787459964,0.5472104465886517,0.6208054184209256,0.4888122207077365,0.5909821087804085,0.5158517768928885"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5584799437016186,0.5525740874341868,0.5666161228994733,0.6324927780005055,0.483799885299719,0.5897646319663952,0.5218310701893979"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5552427867698804,0.566699956103859,0.5405099337299809,0.6155521419461643,0.4899161835154266,0.5899785646094277,0.5137826495354286"
"Random Forest,""window_size: 0 , max_depth: 14 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5670654468684025,0.5692149139111338,0.5644414663763176,0.6445689293722039,0.4854737831355364,0.6043957288955814,0.5217731529272701"
